"path","filename","extension","size_MB","modified_date","category","likely_role","notes"
"analysis\full_pair_rules_work\metal_substitution","96ff7685956ad4df1f6b.parquet",".parquet","0.01251","2026-08-02T06:21:55+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","970b6511b456cdcd7a1d.parquet",".parquet","0.01265","2026-08-02T06:21:44+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","970e25e1ec454d82c211.parquet",".parquet","0.012368","2026-08-02T06:21:48+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","971308bd35af38b59a6e.parquet",".parquet","0.012386","2026-08-02T06:21:45+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9717fee9c2c1e0c8c9a9.parquet",".parquet","0.012401","2026-08-02T06:21:28+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9722eecf68e44701aaea.parquet",".parquet","0.01241","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","972dc662d7c25ee6b378.parquet",".parquet","0.012543","2026-08-02T06:21:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","973375c3bfc41c092c49.parquet",".parquet","0.012509","2026-08-02T06:21:28+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9733ed1c2313a490871f.parquet",".parquet","0.012386","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","97356871afed31cdef76.parquet",".parquet","0.012405","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9747cdf600d88cc9b486.parquet",".parquet","0.012401","2026-08-02T06:21:42+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","974812def1dcd6f97e0f.parquet",".parquet","0.01242","2026-08-02T06:21:30+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","974e8d366277fdd46126.parquet",".parquet","0.01242","2026-08-02T06:21:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","976542ea97f3dcc0a361.parquet",".parquet","0.01242","2026-08-02T06:21:31+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9768213b2752d13be07d.parquet",".parquet","0.012384","2026-08-02T06:21:31+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9768ef5294f3a655743c.parquet",".parquet","0.012386","2026-08-02T06:21:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","97b4f55822e8c74cc1d4.parquet",".parquet","0.012458","2026-08-02T06:21:45+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","97b684b1091e30e776e9.parquet",".parquet","0.012405","2026-08-02T06:21:43+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","97e1a4dc131ee0f87796.parquet",".parquet","0.01241","2026-08-02T06:21:35+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","97e52ff2e06e10e5d453.parquet",".parquet","0.01255","2026-08-02T06:21:38+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","97eb5300b1f763407611.parquet",".parquet","0.012837","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","97ed1eb2cabdd27c6eaf.parquet",".parquet","0.012391","2026-08-02T06:21:39+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98072f4fb202d02e1208.parquet",".parquet","0.012391","2026-08-02T06:21:47+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98084acb554994bcf9e9.parquet",".parquet","0.01242","2026-08-02T06:21:48+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","980e8f9adbc8e30ffe00.parquet",".parquet","0.012439","2026-08-02T06:21:32+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9814134566d643df0927.parquet",".parquet","0.01241","2026-08-02T06:21:48+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9815d7b3a0e6d60ce101.parquet",".parquet","0.012405","2026-08-02T06:21:51+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98190ee7d6028da72e6a.parquet",".parquet","0.012408","2026-08-02T06:21:53+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9835209ec5fb91f35f59.parquet",".parquet","0.012501","2026-08-02T06:21:37+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","983c53a9d1b9fbbb1c01.parquet",".parquet","0.01242","2026-08-02T06:21:50+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9845f75f7c32e9693594.parquet",".parquet","0.012401","2026-08-02T06:21:40+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","984d3fee5d0a59bbfd9a.parquet",".parquet","0.012405","2026-08-02T06:21:43+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9855e75b0fd69d0049af.parquet",".parquet","0.012372","2026-08-02T06:21:55+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","986676587c79d9091f1a.parquet",".parquet","0.012683","2026-08-02T06:21:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","987093449836c0953652.parquet",".parquet","0.012386","2026-08-02T06:21:31+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98783484c60b00aba84c.parquet",".parquet","0.012391","2026-08-02T06:21:50+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","987ca85faec1dad900e8.parquet",".parquet","0.01252","2026-08-02T06:21:52+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","987dd91711c2b810e1eb.parquet",".parquet","0.01242","2026-08-02T06:21:42+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9883362cb21c9b37b3fa.parquet",".parquet","0.014297","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","988b5c13cee6e21eb77f.parquet",".parquet","0.012386","2026-08-02T06:21:31+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","988ddfb0bce4ec3fb592.parquet",".parquet","0.012405","2026-08-02T06:21:54+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98a3dd274fa3bc80b379.parquet",".parquet","0.01242","2026-08-02T06:21:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98af912059e9219629a2.parquet",".parquet","0.012405","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98b2fa9844acf3a5ec58.parquet",".parquet","0.01241","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98b3d7b72b868a975477.parquet",".parquet","0.012486","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98b5a4a85579f162aee5.parquet",".parquet","0.01242","2026-08-02T06:21:32+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98c5ab4973d55fba9aa4.parquet",".parquet","0.01242","2026-08-02T06:21:38+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98c5e56412ff8fea781f.parquet",".parquet","0.012368","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98c6a83bd2773a4c3113.parquet",".parquet","0.012475","2026-08-02T06:21:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98d639c37870182f8258.parquet",".parquet","0.012502","2026-08-02T06:21:47+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98d923c5c803d4f39997.parquet",".parquet","0.012386","2026-08-02T06:21:27+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98e87c9bb13b3aec157f.parquet",".parquet","0.01259","2026-08-02T06:21:28+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98ebd02b4d5fc4fa5425.parquet",".parquet","0.012367","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98ef2fa58f8e69c8c18f.parquet",".parquet","0.012572","2026-08-02T06:21:38+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98f69c3d1e41f4b808bc.parquet",".parquet","0.01252","2026-08-02T06:21:54+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98f8863337c682d9b225.parquet",".parquet","0.01242","2026-08-02T06:21:38+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98f9e5d37c83c8840c46.parquet",".parquet","0.012486","2026-08-02T06:21:50+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","98fe427ccf1acb3a5a97.parquet",".parquet","0.01242","2026-08-02T06:21:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","990da7c4ee498998c64a.parquet",".parquet","0.012129","2026-08-02T06:21:43+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9912afb066b9483844e0.parquet",".parquet","0.01241","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","992b494a5eb975cc867c.parquet",".parquet","0.012473","2026-08-02T06:21:50+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","992edde9c56106b8ddff.parquet",".parquet","0.012517","2026-08-02T06:21:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","993ee95ddeabf8f6d5b7.parquet",".parquet","0.012494","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","996e303b4d1e02972b4b.parquet",".parquet","0.012372","2026-08-02T06:21:48+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","996e707af052a4b97a56.parquet",".parquet","0.012668","2026-08-02T06:21:32+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9972a8af9ba26585088f.parquet",".parquet","0.012501","2026-08-02T06:21:53+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","997fca44eceaba28a3c7.parquet",".parquet","0.012401","2026-08-02T06:21:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9981f65f5a0387fb1208.parquet",".parquet","0.012372","2026-08-02T06:21:52+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","998ec66cf5591e91343c.parquet",".parquet","0.012386","2026-08-02T06:21:40+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","99977f7b9e039db82f12.parquet",".parquet","0.012386","2026-08-02T06:21:40+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","99986b1c8dfb36b24a56.parquet",".parquet","0.012389","2026-08-02T06:21:54+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","99a1b03795fcec06d3eb.parquet",".parquet","0.012405","2026-08-02T06:21:53+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","99acbfff5751a218e699.parquet",".parquet","0.012382","2026-08-02T06:21:45+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","99b4d0f6ea0f8055a6cb.parquet",".parquet","0.012401","2026-08-02T06:21:46+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","99c5a8632cd69981986e.parquet",".parquet","0.012401","2026-08-02T06:21:54+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","99d93f410b9742e5641d.parquet",".parquet","0.012382","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","99daaab06f5736ff87e2.parquet",".parquet","0.012386","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","99db660c21c998e5ea5e.parquet",".parquet","0.012401","2026-08-02T06:21:40+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","99e2b73b3b395c699b49.parquet",".parquet","0.012401","2026-08-02T06:21:55+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","99e375cf53ac00cac3f1.parquet",".parquet","0.01242","2026-08-02T06:21:34+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","99e3c07eb9f7c974fed2.parquet",".parquet","0.012401","2026-08-02T06:21:47+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9a0cd67a55ddbe885d1b.parquet",".parquet","0.012391","2026-08-02T06:21:42+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9a291e2ad8fa0a7617a7.parquet",".parquet","0.01241","2026-08-02T06:21:52+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9a2a4dde38bc0bcfc7b0.parquet",".parquet","0.012398","2026-08-02T06:21:46+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9a39efc883ef2b617480.parquet",".parquet","0.012372","2026-08-02T06:21:30+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9a40cb0755d779a2d8ba.parquet",".parquet","0.012494","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9a4d0f23993da335cab0.parquet",".parquet","0.012525","2026-08-02T06:21:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9a4dbeaac9653facd2e4.parquet",".parquet","0.012401","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9a4f3690ff53668938af.parquet",".parquet","0.012438","2026-08-02T06:21:28+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9a4f3d000d5ee9d73ac1.parquet",".parquet","0.012386","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9a50ecce75147013775c.parquet",".parquet","0.012386","2026-08-02T06:21:40+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9a5ad92d4290aff8ad76.parquet",".parquet","0.012424","2026-08-02T06:21:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9a5c9a2a7576263bec75.parquet",".parquet","0.012386","2026-08-02T06:21:55+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9a6fc14b1e95c3fedc17.parquet",".parquet","0.012367","2026-08-02T06:21:30+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9a72dd019161cb41d519.parquet",".parquet","0.01242","2026-08-02T06:21:39+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9a78b80f04192a4dd703.parquet",".parquet","0.012391","2026-08-02T06:21:46+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9a93d298543893831edc.parquet",".parquet","0.012422","2026-08-02T06:21:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9acb02afc4271f1c7bd2.parquet",".parquet","0.01242","2026-08-02T06:21:45+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9ad47a2b8658c127918b.parquet",".parquet","0.012367","2026-08-02T06:21:31+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9aff97cb3268f975aecc.parquet",".parquet","0.012494","2026-08-02T06:21:46+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b07cf33c42870f59749.parquet",".parquet","0.012405","2026-08-02T06:21:33+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b108d8b1134b410ac5b.parquet",".parquet","0.012424","2026-08-02T06:21:28+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b134adb0603f0d9032b.parquet",".parquet","0.012386","2026-08-02T06:21:28+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b2f7dc79f9c8341e781.parquet",".parquet","0.012367","2026-08-02T06:21:36+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b2fa6bca6035265957a.parquet",".parquet","0.012382","2026-08-02T06:21:52+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b3613247e8b9789ca10.parquet",".parquet","0.01242","2026-08-02T06:21:43+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b45b180f1c2d84d8ad9.parquet",".parquet","0.012405","2026-08-02T06:21:41+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b45fa41fb73158a1025.parquet",".parquet","0.012324","2026-08-02T06:21:53+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b4ab992927ea39a1b5b.parquet",".parquet","0.012367","2026-08-02T06:21:44+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b4f7b524e49453000b1.parquet",".parquet","0.012572","2026-08-02T06:21:51+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b64d6738228c2eaac48.parquet",".parquet","0.012445","2026-08-02T06:21:49+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b6529a0fa40bb13b520.parquet",".parquet","0.012405","2026-08-02T06:21:43+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b6843cbf8fd4a9adea9.parquet",".parquet","0.012368","2026-08-02T06:21:54+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b69d1147e91de1d36b4.parquet",".parquet","0.01242","2026-08-02T06:21:29+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b6af3203b7460e024f2.parquet",".parquet","0.012401","2026-08-02T06:21:32+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b76f7e765b5733f5814.parquet",".parquet","0.012372","2026-08-02T06:21:39+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b9031e566089ea004e4.parquet",".parquet","0.012401","2026-08-02T06:21:26+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9b9997a317e0ec884d8d.parquet",".parquet","0.012542","2026-08-02T06:21:30+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9bacea98e25500bef65f.parquet",".parquet","0.01241","2026-08-02T06:21:42+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9bb22de2275cec3dc242.parquet",".parquet","0.012391","2026-08-02T06:21:35+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9bb3af6ee97c05a7cd27.parquet",".parquet","0.012403","2026-08-02T06:21:55+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9bb4972c5b437e24ca0d.parquet",".parquet","0.012471","2026-08-02T06:21:31+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9bbb18a02f894f9835fb.parquet",".parquet","0.012405","2026-08-02T06:21:31+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
"analysis\full_pair_rules_work\metal_substitution","9bbf366d0312c2c898b2.parquet",".parquet","0.012654","2026-08-02T06:21:29+03:30","tabular_data","Intermediate/restart Parquet shard indicated by work-directory path","Role based only on path, filename, and extension"
